Timestamp,subtotal,transaction_count,rain,temperature,holiday,oil_price,workforce_type_1,workforce_type_2,workforce_type_3,workforce_type_4
03/09/2021 18:00,51.95,1,0,14.6,FALSE,73.07,1,2,3,0
04/09/2021 10:00,822.55,18,0,17.1,FALSE,72.75,1,3,4,0
04/09/2021 11:00,1591.51,33,0,18.8,FALSE,72.75,1,3,4,1
04/09/2021 12:00,2213.91,43,0,19.1,FALSE,72.75,1,3,4,1
04/09/2021 13:00,3067.82,43,0,18.1,FALSE,72.75,1,3,4,1
04/09/2021 14:00,1586.77,30,0,18.5,FALSE,72.75,1,3,4,1
04/09/2021 15:00,1114.8,24,0,18.2,FALSE,72.75,1,3,4,1
04/09/2021 16:00,1469.75,29,0,18,FALSE,72.75,1,3,4,1
04/09/2021 17:00,2013.72,23,0,17.6,FALSE,72.75,1,3,4,0
04/09/2021 18:00,49.5,1,0,17.2,FALSE,72.75,1,3,4,0
05/09/2021 10:00,757.48,12,0,19.9,FALSE,72.75,1,2,3,0
05/09/2021 11:00,1435,18,0,21.4,FALSE,72.75,1,2,3,1
05/09/2021 12:00,2664.54,40,0,21.7,FALSE,72.75,1,2,3,1
05/09/2021 13:00,2594.68,42,0,21.4,FALSE,72.75,1,2,3,1
05/09/2021 14:00,2239.72,30,0,21.8,FALSE,72.75,1,2,3,1
05/09/2021 15:00,1180.8,26,0,21.6,FALSE,72.75,1,2,3,1
05/09/2021 16:00,1002.1,22,0,21.8,FALSE,72.75,1,2,3,1
05/09/2021 17:00,1361.63,22,0,20.8,FALSE,72.75,1,2,3,0
05/09/2021 18:00,17.4,2,0,19.5,FALSE,72.75,1,2,3,0
06/09/2021 10:00,754.45,8,0,19.9,FALSE,72.43,1,2,3,0
06/09/2021 11:00,1101.6,19,0,21,FALSE,72.43,1,2,3,1
06/09/2021 12:00,909.6,16,0,21.7,FALSE,72.43,1,2,3,1
06/09/2021 13:00,1043.42,25,0,21.8,FALSE,72.43,1,2,3,1
06/09/2021 14:00,1222.08,22,0,22.3,FALSE,72.43,1,2,3,1
06/09/2021 15:00,736.32,17,0,23,FALSE,72.43,1,2,3,1
06/09/2021 16:00,693.66,13,0,23.1,FALSE,72.43,1,2,3,1
06/09/2021 17:00,647.51,15,0,22.3,FALSE,72.43,1,2,3,0
06/09/2021 18:00,185.85,2,0,20.7,FALSE,72.43,1,2,3,0
07/09/2021 10:00,441.89,11,0,16.7,FALSE,71.52,1,2,3,0
07/09/2021 11:00,887.62,17,0,20.1,FALSE,71.52,1,2,3,0
07/09/2021 12:00,2200.18,30,0,20.9,FALSE,71.52,1,2,3,0
07/09/2021 13:00,1323.72,19,0,21.4,FALSE,71.52,1,2,3,0
07/09/2021 14:00,1357.5,22,0,22.1,FALSE,71.52,1,2,3,0
07/09/2021 15:00,1422.21,18,0,21.7,FALSE,71.52,1,2,3,0
07/09/2021 16:00,905.47,15,0,21.4,FALSE,71.52,1,2,3,0
07/09/2021 17:00,674.3,14,0,20.7,FALSE,71.52,1,2,3,0
07/09/2021 18:00,59.21,2,0,19.7,FALSE,71.52,1,2,3,0
08/09/2021 10:00,653.15,14,0,19.8,FALSE,72.36,1,2,3,0
08/09/2021 11:00,1518.24,21,0,20.8,FALSE,72.36,1,2,3,0
08/09/2021 12:00,1229.72,24,0,20.8,FALSE,72.36,1,2,3,0
08/09/2021 13:00,957.79,23,0,21.2,FALSE,72.36,1,2,3,0
08/09/2021 14:00,1204.45,21,0,21.6,FALSE,72.36,1,2,3,0
08/09/2021 15:00,1205.8,17,0,23,FALSE,72.36,1,2,3,0
08/09/2021 16:00,1489.75,23,0,21.7,FALSE,72.36,1,2,3,0
08/09/2021 17:00,1043.6,14,0,21.8,FALSE,72.36,1,2,3,0
08/09/2021 18:00,617.3,5,0,20.8,FALSE,72.36,1,2,3,0
09/09/2021 10:00,686.82,13,0,19.8,FALSE,71.32,1,3,4,0
09/09/2021 11:00,1772.64,40,0,20.7,FALSE,71.32,1,3,4,1
09/09/2021 12:00,2682.85,40,0,20.3,FALSE,71.32,1,3,4,1
09/09/2021 13:00,2452.8,40,0.3,19.4,FALSE,71.32,1,3,4,1
09/09/2021 14:00,978.32,21,0.2,19.9,FALSE,71.32,1,3,4,1
09/09/2021 15:00,1852.59,36,0.2,17.8,FALSE,71.32,1,3,4,1
09/09/2021 16:00,1403.59,26,0,18,FALSE,71.32,1,3,4,1
09/09/2021 17:00,1077.43,26,0.1,19.1,FALSE,71.32,1,3,4,0
09/09/2021 18:00,1278.3,21,0,18.2,FALSE,71.32,1,3,4,0
10/09/2021 10:00,1109.75,12,0,18.2,FALSE,72.44,1,2,3,0
10/09/2021 11:00,1204.35,24,0,19.3,FALSE,72.44,1,2,3,1
10/09/2021 12:00,1933.27,26,0,20,FALSE,72.44,1,2,3,1
10/09/2021 13:00,2915.09,41,0,19.1,FALSE,72.44,1,2,3,1
10/09/2021 14:00,1515.02,33,0,19.6,FALSE,72.44,1,2,3,1
10/09/2021 15:00,1193.06,26,0,19.3,FALSE,72.44,1,2,3,1
10/09/2021 16:00,2121.49,27,0,19.7,FALSE,72.44,1,2,3,1
10/09/2021 17:00,1267.6,23,0,19.4,FALSE,72.44,1,2,3,0
10/09/2021 18:00,110.75,2,0,18.4,FALSE,72.44,1,2,3,0
11/09/2021 10:00,1174.4,23,0,17.9,FALSE,72.705,1,3,4,0
11/09/2021 11:00,1879.95,31,0,18,FALSE,72.705,1,3,4,1
11/09/2021 12:00,1814.89,30,0,18.6,FALSE,72.705,1,3,4,1
11/09/2021 13:00,1963.57,38,0,18.2,FALSE,72.705,1,3,4,1
11/09/2021 14:00,1621.68,29,0,18.4,FALSE,72.705,1,3,4,1
11/09/2021 15:00,1709.98,34,0,18.7,FALSE,72.705,1,3,4,1
11/09/2021 16:00,1625.99,29,0,19.9,FALSE,72.705,1,3,4,1
11/09/2021 17:00,1532.85,21,0,18.4,FALSE,72.705,1,3,4,0
11/09/2021 18:00,358.84,6,0,16.6,FALSE,72.705,1,3,4,0
12/09/2021 10:00,892.97,14,0,12.6,FALSE,72.705,1,2,3,0
12/09/2021 11:00,725.17,13,0,12.2,FALSE,72.705,1,2,3,1
12/09/2021 12:00,1211.41,26,0,13,FALSE,72.705,1,2,3,1
12/09/2021 13:00,2066.71,36,0,14.2,FALSE,72.705,1,2,3,1
12/09/2021 14:00,1457.49,33,0,14.4,FALSE,72.705,1,2,3,1
12/09/2021 15:00,1228.45,27,0,14.6,FALSE,72.705,1,2,3,1
12/09/2021 16:00,944.41,21,0,14.4,FALSE,72.705,1,2,3,1
12/09/2021 17:00,988.62,18,0,14.6,FALSE,72.705,1,2,3,0
12/09/2021 18:00,46.32,1,0,14.5,FALSE,72.705,1,2,3,0
13/09/2021 10:00,281.02,7,0,16.3,FALSE,72.97,1,2,3,0
13/09/2021 11:00,1276.88,26,0,16.8,FALSE,72.97,1,2,3,1
13/09/2021 12:00,1070.72,23,0.1,16.4,FALSE,72.97,1,2,3,1
13/09/2021 13:00,1798.02,23,0,17.8,FALSE,72.97,1,2,3,1
13/09/2021 14:00,2535.91,28,0.2,17.3,FALSE,72.97,1,2,3,1
13/09/2021 15:00,647.88,15,0.2,17,FALSE,72.97,1,2,3,1
13/09/2021 16:00,675.16,13,0,17.3,FALSE,72.97,1,2,3,1
13/09/2021 17:00,555.21,10,0,17,FALSE,72.97,1,2,3,0
13/09/2021 18:00,175.08,2,0,16.7,FALSE,72.97,1,2,3,0
14/09/2021 10:00,1006.7,16,0,19.1,FALSE,73.05,1,2,3,0
14/09/2021 11:00,1168.78,31,0,19.9,FALSE,73.05,1,2,3,0
14/09/2021 12:00,1063.3,26,0,19,FALSE,73.05,1,2,3,0
14/09/2021 13:00,2426.02,36,0,19.4,FALSE,73.05,1,2,3,0
14/09/2021 14:00,1705.5,27,0,19,FALSE,73.05,1,2,3,0
14/09/2021 15:00,913.7,25,0,18.6,FALSE,73.05,1,2,3,0
14/09/2021 16:00,792.35,17,0,18.7,FALSE,73.05,1,2,3,0
14/09/2021 17:00,392.05,8,0,17.6,FALSE,73.05,1,2,3,0
14/09/2021 18:00,412.9,8,0,17,FALSE,73.05,1,2,3,0
15/09/2021 10:00,92,6,0,16.5,FALSE,74.84,1,2,3,0
15/09/2021 11:00,1333.64,28,0,16.8,FALSE,74.84,1,2,3,0
15/09/2021 12:00,602.7,28,0,18.1,FALSE,74.84,1,2,3,0
15/09/2021 13:00,2205.16,46,0,19,FALSE,74.84,1,2,3,0
15/09/2021 14:00,1307.05,25,0,18.2,FALSE,74.84,1,2,3,0
15/09/2021 15:00,993.65,21,0,18,FALSE,74.84,1,2,3,0
15/09/2021 16:00,2793.9,36,0,18.7,FALSE,74.84,1,2,3,0
15/09/2021 17:00,1143.96,20,0,17.9,FALSE,74.84,1,2,3,0
15/09/2021 18:00,295.16,2,0.1,16.2,FALSE,74.84,1,2,3,0
16/09/2021 10:00,694.47,20,0,18.1,FALSE,75.14,1,3,4,0
16/09/2021 11:00,1641.75,24,0,18,FALSE,75.14,1,3,4,1
16/09/2021 12:00,1368.36,26,0,18.6,FALSE,75.14,1,3,4,1
16/09/2021 13:00,1691.62,33,0,19.5,FALSE,75.14,1,3,4,1
16/09/2021 14:00,1521.55,22,0,21.6,FALSE,75.14,1,3,4,1
16/09/2021 15:00,1361.42,28,0,20,FALSE,75.14,1,3,4,1
16/09/2021 16:00,1519.29,27,0,19.9,FALSE,75.14,1,3,4,1
16/09/2021 17:00,1137.07,25,0,19,FALSE,75.14,1,3,4,0
16/09/2021 18:00,1135.02,26,0,18,FALSE,75.14,1,3,4,0
17/09/2021 10:00,1806.91,15,0.7,16.5,FALSE,74.64,1,2,3,0
17/09/2021 11:00,985.49,18,0.3,16.6,FALSE,74.64,1,2,3,1
17/09/2021 12:00,1741.23,34,0,17.3,FALSE,74.64,1,2,3,1
17/09/2021 13:00,1430.37,29,0.4,17.5,FALSE,74.64,1,2,3,1
17/09/2021 14:00,1292.33,24,0,18.9,FALSE,74.64,1,2,3,1
17/09/2021 15:00,1872.17,36,0,18.9,FALSE,74.64,1,2,3,1
17/09/2021 16:00,917.54,24,0,19.2,FALSE,74.64,1,2,3,1
17/09/2021 17:00,1358.79,26,0,18.4,FALSE,74.64,1,2,3,0
17/09/2021 18:00,31.5,1,0,17.2,FALSE,74.64,1,2,3,0
18/09/2021 10:00,784.37,14,0,12.7,FALSE,74.115,1,3,4,0
18/09/2021 11:00,1273.12,24,0,13.7,FALSE,74.115,1,3,4,1
18/09/2021 12:00,3342.74,49,0,15.4,FALSE,74.115,1,3,4,1
18/09/2021 13:00,1381.28,30,0,17.5,FALSE,74.115,1,3,4,1
18/09/2021 14:00,3295.89,41,0,17.4,FALSE,74.115,1,3,4,1
18/09/2021 15:00,2770.34,48,0,17.2,FALSE,74.115,1,3,4,1
18/09/2021 16:00,1809.25,35,0,17.4,FALSE,74.115,1,3,4,1
18/09/2021 17:00,1499.6,32,0,16.2,FALSE,74.115,1,3,4,0
18/09/2021 18:00,434.37,7,0,15.6,FALSE,74.115,1,3,4,0
19/09/2021 10:00,957.33,17,0,16.1,FALSE,74.115,1,3,4,0
19/09/2021 11:00,966.55,21,0,16.6,FALSE,74.115,1,3,4,1
19/09/2021 12:00,1651.13,32,0,17.6,FALSE,74.115,1,3,4,1
19/09/2021 13:00,1824.71,37,0,18.9,FALSE,74.115,1,3,4,1
19/09/2021 14:00,2051.9,36,0,19.1,FALSE,74.115,1,3,4,1
19/09/2021 15:00,2363.28,47,0,19,FALSE,74.115,1,3,4,1
19/09/2021 16:00,1052.47,23,0,18.4,FALSE,74.115,1,3,4,1
19/09/2021 17:00,1654.52,29,0,17.3,FALSE,74.115,1,3,4,0
19/09/2021 18:00,212,1,0,15.6,FALSE,74.115,1,3,4,0
20/09/2021 10:00,636.1,19,0,16.4,FALSE,73.59,1,2,3,0
20/09/2021 11:00,1498.7,32,0,17.1,FALSE,73.59,1,2,3,1
20/09/2021 12:00,634.1,16,0,18.2,FALSE,73.59,1,2,3,1
20/09/2021 13:00,578.4,20,0,19.6,FALSE,73.59,1,2,3,1
20/09/2021 14:00,1265.75,23,0,18.3,FALSE,73.59,1,2,3,1
20/09/2021 15:00,634.97,17,0,17.5,FALSE,73.59,1,2,3,1
20/09/2021 16:00,801.98,16,0,18.1,FALSE,73.59,1,2,3,1
20/09/2021 17:00,644.06,12,0,18,FALSE,73.59,1,2,3,0
20/09/2021 18:00,191.99,3,0,16.9,FALSE,73.59,1,2,3,0
21/09/2021 10:00,601.94,19,0,17.2,FALSE,73.65,1,2,3,0
21/09/2021 11:00,1698.05,31,0,17.1,FALSE,73.65,1,2,3,0
21/09/2021 12:00,1785.53,34,0,18,FALSE,73.65,1,2,3,0
21/09/2021 13:00,1299,37,0,17,FALSE,73.65,1,2,3,0
21/09/2021 14:00,2046.31,30,0,17.2,FALSE,73.65,1,2,3,0
21/09/2021 15:00,2128.53,27,0,17.9,FALSE,73.65,1,2,3,0
21/09/2021 16:00,1410.82,24,0,17.6,FALSE,73.65,1,2,3,0
21/09/2021 17:00,679.28,11,0,17,FALSE,73.65,1,2,3,0
21/09/2021 18:00,89.15,2,0,16.5,FALSE,73.65,1,2,3,0
22/09/2021 10:00,1262.96,21,0,18.4,FALSE,75.5,1,2,3,0
22/09/2021 11:00,1530.21,22,0,19.2,FALSE,75.5,1,2,3,0
22/09/2021 12:00,2177.54,29,0,19.2,FALSE,75.5,1,2,3,0
22/09/2021 13:00,2372.68,43,0,21.6,FALSE,75.5,1,2,3,0
22/09/2021 14:00,1908.68,34,0,20.4,FALSE,75.5,1,2,3,0
22/09/2021 15:00,817.19,15,0,20,FALSE,75.5,1,2,3,0
22/09/2021 16:00,580.65,12,0,19.6,FALSE,75.5,1,2,3,0
22/09/2021 17:00,1583.45,25,0,18.6,FALSE,75.5,1,2,3,0
22/09/2021 18:00,32.45,2,0,17.8,FALSE,75.5,1,2,3,0
23/09/2021 10:00,568.35,14,0,16,FALSE,76.44,1,3,4,0
23/09/2021 11:00,2183.7,38,0,17.3,FALSE,76.44,1,3,4,1
23/09/2021 12:00,1709.25,37,0,17.6,FALSE,76.44,1,3,4,1
23/09/2021 13:00,1774.01,37,0,17.9,FALSE,76.44,1,3,4,1
23/09/2021 14:00,1750.64,42,0,19.6,FALSE,76.44,1,3,4,1
23/09/2021 15:00,994.86,29,0,19.8,FALSE,76.44,1,3,4,1
23/09/2021 16:00,2136.12,33,0,18.3,FALSE,76.44,1,3,4,1
23/09/2021 17:00,1421.52,35,0,17.4,FALSE,76.44,1,3,4,0
23/09/2021 18:00,1243.25,27,0,16.9,FALSE,76.44,1,3,4,0
24/09/2021 10:00,624.05,13,0,18.7,FALSE,77.42,1,3,4,0
24/09/2021 11:00,2155.5,34,0,20.4,FALSE,77.42,1,3,4,1
24/09/2021 12:00,1846.58,33,0,19.8,FALSE,77.42,1,3,4,1
24/09/2021 13:00,2245.6,42,0,19.6,FALSE,77.42,1,3,4,1
24/09/2021 14:00,1154.96,37,0,19.7,FALSE,77.42,1,3,4,1
24/09/2021 15:00,1272.47,22,0,19.8,FALSE,77.42,1,3,4,1
24/09/2021 16:00,1271.52,24,0,19.5,FALSE,77.42,1,3,4,1
24/09/2021 17:00,1147.64,24,0,19.2,FALSE,77.42,1,3,4,0
24/09/2021 18:00,16.95,1,0,18.7,FALSE,77.42,1,3,4,0
25/09/2021 10:00,1915.01,34,0,19.4,FALSE,78.135,1,3,4,0
25/09/2021 11:00,1752.58,40,0,19.4,FALSE,78.135,1,3,4,1
25/09/2021 12:00,1973.36,38,0,21,FALSE,78.135,1,3,4,1
25/09/2021 13:00,1178.75,25,0,21.2,FALSE,78.135,1,3,4,1
25/09/2021 14:00,2189.38,40,0,23.1,FALSE,78.135,1,3,4,1
25/09/2021 15:00,2972.15,55,0,21.6,FALSE,78.135,1,3,4,1
25/09/2021 16:00,1856.11,40,0,21.6,FALSE,78.135,1,3,4,1
25/09/2021 17:00,1067.2,21,0,20.8,FALSE,78.135,1,3,4,0
25/09/2021 18:00,240.95,3,0,20.1,FALSE,78.135,1,3,4,0
26/09/2021 10:00,47.2,1,0,19.3,FALSE,78.135,1,2,3,0
26/09/2021 11:00,1245.92,19,0,18.9,FALSE,78.135,1,2,3,1
26/09/2021 12:00,1244.95,25,0,19.3,FALSE,78.135,1,2,3,1
26/09/2021 13:00,1314.91,30,0,20.1,FALSE,78.135,1,2,3,1
26/09/2021 14:00,1994.42,37,0,19.7,FALSE,78.135,1,2,3,1
26/09/2021 15:00,1506.71,24,0,19.4,FALSE,78.135,1,2,3,1
26/09/2021 16:00,888.55,24,0,19.2,FALSE,78.135,1,2,3,1
26/09/2021 17:00,518.41,14,0.6,16.3,FALSE,78.135,1,2,3,0
26/09/2021 18:00,-24,2,3.5,13.1,FALSE,78.135,1,2,3,0
27/09/2021 10:00,783.85,17,0,13.6,FALSE,78.85,1,2,3,0
27/09/2021 11:00,764,21,0.1,14.6,FALSE,78.85,1,2,3,1
27/09/2021 12:00,1930.9,32,0,15.2,FALSE,78.85,1,2,3,1
27/09/2021 13:00,2099.5,37,0,15.4,FALSE,78.85,1,2,3,1
27/09/2021 14:00,1724.59,34,0,12.5,FALSE,78.85,1,2,3,1
27/09/2021 15:00,1667.1,21,0,14.3,FALSE,78.85,1,2,3,1
27/09/2021 16:00,1509.05,30,0.5,12.3,FALSE,78.85,1,2,3,1
27/09/2021 17:00,657.9,15,1.7,10.3,FALSE,78.85,1,2,3,0
27/09/2021 18:00,43.48,1,0.5,9.4,FALSE,78.85,1,2,3,0
28/09/2021 10:00,526.5,9,0,12.3,FALSE,78.3,1,3,4,0
28/09/2021 11:00,1096.55,21,0,12.7,FALSE,78.3,1,3,4,0
28/09/2021 12:00,2588.32,39,0,14.2,FALSE,78.3,1,3,4,0
28/09/2021 13:00,1772.1,38,0,15,FALSE,78.3,1,3,4,0
28/09/2021 14:00,1737.03,44,0,12.4,FALSE,78.3,1,3,4,0
28/09/2021 15:00,1426.25,26,0,13.6,FALSE,78.3,1,3,4,0
28/09/2021 16:00,683.7,27,0,12.9,FALSE,78.3,1,3,4,0
28/09/2021 17:00,868.81,15,0,11.7,FALSE,78.3,1,3,4,0
28/09/2021 18:00,303.33,8,0,10.1,FALSE,78.3,1,3,4,0
29/09/2021 10:00,490.31,12,0,12.1,FALSE,77.86,1,3,4,0
29/09/2021 11:00,2131.08,46,0,13.1,FALSE,77.86,1,3,4,0
29/09/2021 12:00,2237.05,39,0,14.2,FALSE,77.86,1,3,4,0
29/09/2021 13:00,2139.08,37,0,13.1,FALSE,77.86,1,3,4,0
29/09/2021 14:00,1184.75,31,0,13.4,FALSE,77.86,1,3,4,0
29/09/2021 15:00,1156.58,30,0,14.2,FALSE,77.86,1,3,4,0
29/09/2021 16:00,2217.14,41,0,13.1,FALSE,77.86,1,3,4,0
29/09/2021 17:00,1189.14,23,0,12.4,FALSE,77.86,1,3,4,0
29/09/2021 18:00,86.65,2,0,11.3,FALSE,77.86,1,3,4,0
30/09/2021 10:00,588.9,19,0,16,FALSE,77.81,1,3,4,0
30/09/2021 11:00,1421.92,24,0,15.4,FALSE,77.81,1,3,4,1
30/09/2021 12:00,1669.55,26,0.2,14.3,FALSE,77.81,1,3,4,1
30/09/2021 13:00,3224.34,44,0,15.6,FALSE,77.81,1,3,4,1
30/09/2021 14:00,1036.26,23,0,15.5,FALSE,77.81,1,3,4,1
30/09/2021 15:00,1246.3,27,0,15.6,FALSE,77.81,1,3,4,1
30/09/2021 16:00,1780.45,39,0,15,FALSE,77.81,1,3,4,1
30/09/2021 17:00,1590.3,38,0.1,13.9,FALSE,77.81,1,3,4,0
30/09/2021 18:00,1107.2,25,0.1,13.9,FALSE,77.81,1,3,4,0
01/10/2021 10:00,392,8,0,12.2,FALSE,79.4,1,2,3,0
01/10/2021 11:00,1383.55,26,0,13.5,FALSE,79.4,1,2,3,1
01/10/2021 12:00,1402.5,33,0,13.9,FALSE,79.4,1,2,3,1
01/10/2021 13:00,1460.4,30,0,13.6,FALSE,79.4,1,2,3,1
01/10/2021 14:00,2356.89,43,0.3,11.8,FALSE,79.4,1,2,3,1
01/10/2021 15:00,1475.35,22,0,13.3,FALSE,79.4,1,2,3,1
01/10/2021 16:00,2417.76,40,0,12,FALSE,79.4,1,2,3,1
01/10/2021 17:00,922.65,17,0,11.4,FALSE,79.4,1,2,3,0
01/10/2021 18:00,24.5,1,0,10,FALSE,79.4,1,2,3,0
02/10/2021 10:00,499.55,12,0,13.2,FALSE,80.42,1,3,4,0
02/10/2021 11:00,1229.7,26,0,12.8,FALSE,80.42,1,3,4,1
02/10/2021 12:00,3133,57,0,12.6,FALSE,80.42,1,3,4,1
02/10/2021 13:00,1893.75,48,0,12.6,FALSE,80.42,1,3,4,1
02/10/2021 14:00,2030.35,40,0,13.5,FALSE,80.42,1,3,4,1
02/10/2021 15:00,1738.7,36,0,13.1,FALSE,80.42,1,3,4,1
02/10/2021 16:00,1803.21,48,0,12.4,FALSE,80.42,1,3,4,1
02/10/2021 17:00,2162.86,39,0,11.2,FALSE,80.42,1,3,4,0
02/10/2021 18:00,381.84,8,0,10.1,FALSE,80.42,1,3,4,0
03/10/2021 10:00,494.52,13,0,13.5,FALSE,80.42,1,3,4,0
03/10/2021 11:00,1078.4,22,0,13.9,FALSE,80.42,1,3,4,1
03/10/2021 12:00,1568.85,35,0,14.6,FALSE,80.42,1,3,4,1
03/10/2021 13:00,3404.24,48,0,15.7,FALSE,80.42,1,3,4,1
03/10/2021 14:00,2439.04,32,0,14,FALSE,80.42,1,3,4,1
03/10/2021 15:00,2102.09,45,1.1,12.7,FALSE,80.42,1,3,4,1
03/10/2021 16:00,2510.9,40,0,12.6,FALSE,80.42,1,3,4,1
03/10/2021 17:00,1419.59,17,0.7,10.8,FALSE,80.42,1,3,4,0
03/10/2021 18:00,64.88,1,0,10.8,FALSE,80.42,1,3,4,0
04/10/2021 10:00,421.7,19,0,12.2,FALSE,81.44,1,2,3,0
04/10/2021 11:00,1010.37,21,0,12.3,FALSE,81.44,1,2,3,1
04/10/2021 12:00,1620.91,24,0,13.5,FALSE,81.44,1,2,3,1
04/10/2021 13:00,1979.36,34,0,15.3,FALSE,81.44,1,2,3,1
04/10/2021 14:00,1212.53,25,0,15.4,FALSE,81.44,1,2,3,1
04/10/2021 15:00,821.08,20,0,15.1,FALSE,81.44,1,2,3,1
04/10/2021 16:00,501.6,10,0,13.7,FALSE,81.44,1,2,3,1
04/10/2021 17:00,486.1,15,0,12.8,FALSE,81.44,1,2,3,0
04/10/2021 18:00,330.79,3,0,12.1,FALSE,81.44,1,2,3,0
05/10/2021 10:00,664.85,12,0,11.9,FALSE,82.72,1,2,3,0
05/10/2021 11:00,865.03,25,0,12.8,FALSE,82.72,1,2,3,0
05/10/2021 12:00,1951.32,30,0,12.5,FALSE,82.72,1,2,3,0
05/10/2021 13:00,1621.35,34,0,14.5,FALSE,82.72,1,2,3,0
05/10/2021 14:00,1530.45,25,0,14.8,FALSE,82.72,1,2,3,0
05/10/2021 15:00,1212.35,23,0,14.6,FALSE,82.72,1,2,3,0
05/10/2021 16:00,373.1,11,0,13.3,FALSE,82.72,1,2,3,0
05/10/2021 17:00,952.6,23,0,12.5,FALSE,82.72,1,2,3,0
05/10/2021 18:00,30,1,0,10.6,FALSE,82.72,1,2,3,0
06/10/2021 10:00,767.09,11,0,13.1,FALSE,81.39,1,2,3,0
06/10/2021 11:00,581.5,24,0,13.3,FALSE,81.39,1,2,3,0
06/10/2021 12:00,1399.72,24,0,13.2,FALSE,81.39,1,2,3,0
06/10/2021 13:00,3108.64,45,0.3,12.4,FALSE,81.39,1,2,3,0
06/10/2021 14:00,1549.21,29,0.2,12.8,FALSE,81.39,1,2,3,0
06/10/2021 15:00,1522.61,29,0.1,14.2,FALSE,81.39,1,2,3,0
06/10/2021 16:00,896.32,20,0,15.9,FALSE,81.39,1,2,3,0
06/10/2021 17:00,1324.67,23,0,15.5,FALSE,81.39,1,2,3,0
06/10/2021 18:00,18.75,1,0,15.3,FALSE,81.39,1,2,3,0
07/10/2021 10:00,892.1,14,0,18.8,FALSE,82.34,1,3,4,0
07/10/2021 11:00,1450.45,26,0,20.2,FALSE,82.34,1,3,4,1
07/10/2021 12:00,1318.25,27,0,19.1,FALSE,82.34,1,3,4,1
07/10/2021 13:00,2644.16,43,0,19.4,FALSE,82.34,1,3,4,1
07/10/2021 14:00,1706.66,30,0,19.2,FALSE,82.34,1,3,4,1
07/10/2021 15:00,1449.9,29,0,18.3,FALSE,82.34,1,3,4,1
07/10/2021 16:00,638.25,17,0,18.6,FALSE,82.34,1,3,4,1
07/10/2021 17:00,1416.1,26,0,17.9,FALSE,82.34,1,3,4,0
07/10/2021 18:00,1219.61,20,0,17.4,FALSE,82.34,1,3,4,0
08/10/2021 10:00,722.5,12,0,16.8,FALSE,82.17,1,3,4,0
08/10/2021 11:00,1309.78,27,0,17.8,FALSE,82.17,1,3,4,1
08/10/2021 12:00,1876.89,42,0,17.8,FALSE,82.17,1,3,4,1
08/10/2021 13:00,2490.45,32,0,19.8,FALSE,82.17,1,3,4,1
08/10/2021 14:00,1747.2,35,0,19.1,FALSE,82.17,1,3,4,1
08/10/2021 15:00,2750.84,41,0,18.9,FALSE,82.17,1,3,4,1
08/10/2021 16:00,1290.87,19,0,18,FALSE,82.17,1,3,4,1
08/10/2021 17:00,906.4,23,0,17.9,FALSE,82.17,1,3,4,0
08/10/2021 18:00,119.96,2,0,16.8,FALSE,82.17,1,3,4,0
09/10/2021 10:00,1413.95,19,0,15.9,FALSE,82.96,1,3,4,0
09/10/2021 11:00,2243.47,42,0.1,16.3,FALSE,82.96,1,3,4,1
09/10/2021 12:00,1857.4,40,0,17,FALSE,82.96,1,3,4,1
09/10/2021 13:00,2535.65,39,0,17.7,FALSE,82.96,1,3,4,1
09/10/2021 14:00,2808.6,47,0,17.5,FALSE,82.96,1,3,4,1
09/10/2021 15:00,2250.86,43,0,17.6,FALSE,82.96,1,3,4,1
09/10/2021 16:00,2964.76,46,0,17.2,FALSE,82.96,1,3,4,1
09/10/2021 17:00,1050.97,26,0,16.8,FALSE,82.96,1,3,4,0
09/10/2021 18:00,70,1,0,14.4,FALSE,82.96,1,3,4,0
10/10/2021 10:00,194,3,0,9.9,FALSE,82.96,1,2,3,0
10/10/2021 11:00,963.7,17,0,10.6,FALSE,82.96,1,2,3,1
10/10/2021 12:00,2186,41,0,13.1,FALSE,82.96,1,2,3,1
10/10/2021 13:00,2534.53,42,0,14.7,FALSE,82.96,1,2,3,1
10/10/2021 14:00,1902.75,34,0,14.7,FALSE,82.96,1,2,3,1
10/10/2021 15:00,1711.81,24,0,14.9,FALSE,82.96,1,2,3,1
10/10/2021 16:00,2661.25,36,0,13.8,FALSE,82.96,1,2,3,1
10/10/2021 17:00,890.45,17,0,12.5,FALSE,82.96,1,2,3,0
10/10/2021 18:00,83.49,1,0,11,FALSE,82.96,1,2,3,0
11/10/2021 10:00,605.9,7,0,10.4,FALSE,83.75,1,2,3,0
11/10/2021 11:00,399.3,15,0,13.7,FALSE,83.75,1,2,3,1
11/10/2021 12:00,1438.3,27,0,13.8,FALSE,83.75,1,2,3,1
11/10/2021 13:00,2328.7,34,0,13.9,FALSE,83.75,1,2,3,1
11/10/2021 14:00,1279.72,22,0,15,FALSE,83.75,1,2,3,1
11/10/2021 15:00,1061.82,15,0,14.4,FALSE,83.75,1,2,3,1
11/10/2021 16:00,1121.34,13,0,13.1,FALSE,83.75,1,2,3,1
11/10/2021 17:00,121.6,10,0,11.8,FALSE,83.75,1,2,3,0
11/10/2021 18:00,59,1,0,10.4,FALSE,83.75,1,2,3,0
